,,,,,,,,,,,,,,,,,,,,
         Opportunities,,,,,,,,,,Instructions:,"Enter your Opportunities in the table below. An Opportunity is a deal, potential sale, or any other business opportunity. 
The Opportunities listed here can be referenced via dropdowns in the other input sheets.",,,,,,,,,
,A,Chico's Bar and Grill,Kaufholds GFS Novi Lead,5/26/2025,5/26/2025,Open,Sampled/Visited invite-3,,,Kaufholds,Ranch,,Gary,,,GFS NOVI SHOW LEAD,,A,,
,A,COMM ACTION - HEAD START,Kaufholds GFS Novi Lead,5/26/2025,5/26/2025,Open,Sampled/Visited invite-3,,,Kaufholds,Ranch,,Gary,,,GFS NOVI SHOW LEAD,,A,,
,A,COUNTRY VIEW BULK FOODS,Kaufholds GFS Novi Lead,5/26/2025,5/26/2025,Open,Sampled/Visited invite-3,,,Kaufholds,Ranch,,Gary,,,GFS NOVI SHOW LEAD,,A,,
,A,Cut River Grille,Kaufholds GFS Novi Lead,5/26/2025,5/26/2025,Open,Sampled/Visited invite-3,,,Kaufholds,Ranch,,Gary,,,GFS NOVI SHOW LEAD,,A,,
,A,Daybreak Cafe,Kaufholds GFS Novi Lead,5/26/2025,5/26/2025,Open,Sampled/Visited invite-3,,,Kaufholds,Ranch,,Gary,,,GFS NOVI SHOW LEAD,,A,,
,A,DELTON MEMORIAL VFW #422,Kaufholds GFS Novi Lead,5/26/2025,5/26/2025,Open,Sampled/Visited invite-3,,,Kaufholds,Ranch,,Gary,,,GFS NOVI SHOW LEAD,,A,,
,A,DETROIT PIZZA FACTORY,Kaufholds GFS Novi Lead,5/26/2025,5/26/2025,Open,Sampled/Visited invite-3,,,Kaufholds,Ranch,,Gary,,,GFS NOVI SHOW LEAD,,A,,
,A,Dockside Torch Lake,Kaufholds GFS Novi Lead,5/26/2025,5/26/2025,Open,Sampled/Visited invite-3,,,Kaufholds,Ranch,,Gary,,,GFS NOVI SHOW LEAD,,A,,
,A,Double Down Desserts,Kaufholds GFS Novi Lead,5/26/2025,5/26/2025,Open,Sampled/Visited invite-3,,,Kaufholds,Ranch,,Gary,,,GFS NOVI SHOW LEAD,,A,,
,A,DUCK LAKE COUNTRY CLUB 40461E,Kaufholds GFS Novi Lead,5/26/2025,5/26/2025,Open,Sampled/Visited invite-3,,,Kaufholds,Ranch,,Gary,,,GFS NOVI SHOW LEAD,,A,,
,A,Eighteen87,Kaufholds GFS Novi Lead,5/26/2025,5/26/2025,Open,Sampled/Visited invite-3,,,Kaufholds,Ranch,,Gary,,,GFS NOVI SHOW LEAD,,A,,
,A,EMBASSY BAR & GRILL,Kaufholds GFS Novi Lead,5/26/2025,5/26/2025,Open,Sampled/Visited invite-3,,,Kaufholds,Ranch,,Gary,,,GFS NOVI SHOW LEAD,,A,,
,A,FEED BAG CAFE (THE),Kaufholds GFS Novi Lead,5/26/2025,5/26/2025,Open,Sampled/Visited invite-3,,,Kaufholds,Ranch,,Gary,,,GFS NOVI SHOW LEAD,,A,,
,A,GAYLORD BOWLING CENTER,Kaufholds GFS Novi Lead,5/26/2025,5/26/2025,Open,Sampled/Visited invite-3,,,Kaufholds,Ranch,,Gary,,,GFS NOVI SHOW LEAD,,A,,
,A,GILLIES CONEY ISLAND/MT MORRIS,Kaufholds GFS Novi Lead,5/26/2025,5/26/2025,Open,Sampled/Visited invite-3,,,Kaufholds,Ranch,,Gary,,,GFS NOVI SHOW LEAD,,A,,
,A,HACIENDA MEXICAN REST H-1,Kaufholds GFS Novi Lead,5/26/2025,5/26/2025,Open,Sampled/Visited invite-3,,,Kaufholds,Ranch,,Gary,,,GFS NOVI SHOW LEAD,,A,,
,A,HAMLIN PUB - ROCHESTER HILLS,Kaufholds GFS Novi Lead,5/26/2025,5/26/2025,Open,Sampled/Visited invite-3,,,Kaufholds,Ranch,,Gary,,,GFS NOVI SHOW LEAD,,A,,
,A,HENRY FORD COLLEGE,Kaufholds GFS Novi Lead,5/26/2025,5/26/2025,Open,Sampled/Visited invite-3,,,Kaufholds,Ranch,,Gary,,,GFS NOVI SHOW LEAD,,A,,
,A,HENRY'S RESTAURANT- OTTAWA,Kaufholds GFS Novi Lead,5/26/2025,5/26/2025,Open,Sampled/Visited invite-3,,,Kaufholds,Ranch,,Gary,,,GFS NOVI SHOW LEAD,,A,,
,A,HOG'S BACK FOOD CO-OP\ CAROLYN PERU,Kaufholds GFS Novi Lead,5/26/2025,5/26/2025,Open,Sampled/Visited invite-3,,,Kaufholds,Ranch,,Gary,,,GFS NOVI SHOW LEAD,,A,,
,A,Jayell Smoke House,Kaufholds GFS Novi Lead,5/26/2025,5/26/2025,Open,Sampled/Visited invite-3,,,Kaufholds,Ranch,,Gary,,,GFS NOVI SHOW LEAD,,A,,
,A,KEYS (THE),Kaufholds GFS Novi Lead,5/26/2025,5/26/2025,Open,Sampled/Visited invite-3,,,Kaufholds,Ranch,,Gary,,,GFS NOVI SHOW LEAD,,A,,
,A,LOUHELEN BAHA'I SCHOOL,Kaufholds GFS Novi Lead,5/26/2025,5/26/2025,Open,Sampled/Visited invite-3,,,Kaufholds,Ranch,,Gary,,,GFS NOVI SHOW LEAD,,A,,
,A,MORRISON LAKE GOLF CLUB,Kaufholds GFS Novi Lead,5/26/2025,5/26/2025,Open,Sampled/Visited invite-3,,,Kaufholds,Ranch,,Gary,,,GFS NOVI SHOW LEAD,,A,,
,A,Mrs. C’s Grilled Cheese,Kaufholds GFS Novi Lead,5/26/2025,5/26/2025,Open,Sampled/Visited invite-3,,,Kaufholds,Ranch,,Gary,,,GFS NOVI SHOW LEAD,,A,,
,A,POTTERVILLE INN,Kaufholds GFS Novi Lead,5/26/2025,5/26/2025,Open,Sampled/Visited invite-3,,,Kaufholds,Ranch,,Gary,,,GFS NOVI SHOW LEAD,,A,,
,A,PRINCIPLE BUSINESS ENTERPRISES,Kaufholds GFS Novi Lead,5/26/2025,5/26/2025,Open,Sampled/Visited invite-3,,,Kaufholds,Ranch,,Gary,,,GFS NOVI SHOW LEAD,,A,,
,A,Put In Bay Resort,Kaufholds GFS Novi Lead,5/26/2025,5/26/2025,Open,Sampled/Visited invite-3,,,Kaufholds,Ranch,,Gary,,,GFS NOVI SHOW LEAD,,A,,
,A,RIVER ROCK BAR & GRILL,Kaufholds GFS Novi Lead,5/26/2025,5/26/2025,Open,Sampled/Visited invite-3,,,Kaufholds,Ranch,,Gary,,,GFS NOVI SHOW LEAD,,A,,
,A,RIVERFRONT GRILLE,Kaufholds GFS Novi Lead,5/26/2025,5/26/2025,Open,Sampled/Visited invite-3,,,Kaufholds,Ranch,,Gary,,,GFS NOVI SHOW LEAD,,A,,
,A,RIVERWALK GRILL,Kaufholds GFS Novi Lead,5/26/2025,5/26/2025,Open,Sampled/Visited invite-3,,,Kaufholds,Ranch,,Gary,,,GFS NOVI SHOW LEAD,,A,,
,A,ROYAL OAK AMERICAN LEGION,Kaufholds GFS Novi Lead,5/26/2025,5/26/2025,Open,Sampled/Visited invite-3,,,Kaufholds,Ranch,,Gary,,,GFS NOVI SHOW LEAD,,A,,
,A,SAGINAW CLUB,Kaufholds GFS Novi Lead,5/26/2025,5/26/2025,Open,Sampled/Visited invite-3,,,Kaufholds,Ranch,,Gary,,,GFS NOVI SHOW LEAD,,A,,
,A,Shafer's Smoked Meats,Kaufholds GFS Novi Lead,5/26/2025,5/26/2025,Open,Sampled/Visited invite-3,,,Kaufholds,Ranch,,Gary,,,GFS NOVI SHOW LEAD,,A,,
,A,shawnee country club,Kaufholds GFS Novi Lead,5/26/2025,5/26/2025,Open,Sampled/Visited invite-3,,,Kaufholds,Ranch,,Gary,,,GFS NOVI SHOW LEAD,,A,,
,A,SMALL BATCH AT THE CUPOLA ROOM,Kaufholds GFS Novi Lead,5/26/2025,5/26/2025,Open,Sampled/Visited invite-3,,,Kaufholds,Ranch,,Gary,,,GFS NOVI SHOW LEAD,,A,,
,A,Smokin' Pigs by Bigs,Kaufholds GFS Novi Lead,5/26/2025,5/26/2025,Open,Sampled/Visited invite-3,,,Kaufholds,Ranch,,Gary,,,GFS NOVI SHOW LEAD,,A,,
,A,ST PETER LUTHERAN SCHOOL ACCOUNT,Kaufholds GFS Novi Lead,5/26/2025,5/26/2025,Open,Sampled/Visited invite-3,,,Kaufholds,Ranch,,Gary,,,GFS NOVI SHOW LEAD,,A,,
,A,SUNRISE WAREHOUSE,Kaufholds GFS Novi Lead,5/26/2025,5/26/2025,Open,Sampled/Visited invite-3,,,Kaufholds,Ranch,,Gary,,,GFS NOVI SHOW LEAD,,A,,
,A,The Cortland Northview,Kaufholds GFS Novi Lead,5/26/2025,5/26/2025,Open,Sampled/Visited invite-3,,,Kaufholds,Ranch,,Gary,,,GFS NOVI SHOW LEAD,,A,,
,A,The Little Store,Kaufholds GFS Novi Lead,5/26/2025,5/26/2025,Open,Sampled/Visited invite-3,,,Kaufholds,Ranch,,Gary,,,GFS NOVI SHOW LEAD,,A,,
,A,The Mayfield Tavern,Kaufholds GFS Novi Lead,5/26/2025,5/26/2025,Open,Sampled/Visited invite-3,,,Kaufholds,Ranch,,Gary,,,GFS NOVI SHOW LEAD,,A,,
,A,The Pepper Mill,Kaufholds GFS Novi Lead,5/26/2025,5/26/2025,Open,Sampled/Visited invite-3,,,Kaufholds,Ranch,,Gary,,,GFS NOVI SHOW LEAD,,A,,
,A,Towneplace Suites Ann Arbor,Kaufholds GFS Novi Lead,5/26/2025,5/26/2025,Open,Sampled/Visited invite-3,,,Kaufholds,Ranch,,Gary,,,GFS NOVI SHOW LEAD,,A,,
,A,Trackside Eatery & Pub,Kaufholds GFS Novi Lead,5/26/2025,5/26/2025,Open,Sampled/Visited invite-3,,,Kaufholds,Ranch,,Gary,,,GFS NOVI SHOW LEAD,,A,,
,A,TRAILS END PUB,Kaufholds GFS Novi Lead,5/26/2025,5/26/2025,Open,Sampled/Visited invite-3,,,Kaufholds,Ranch,,Gary,,,GFS NOVI SHOW LEAD,,A,,
,A,Troy Escape,Kaufholds GFS Novi Lead,5/26/2025,5/26/2025,Open,Sampled/Visited invite-3,,,Kaufholds,Ranch,,Gary,,,GFS NOVI SHOW LEAD,,A,,
,A,Turnaround Bar And Grille,Kaufholds GFS Novi Lead,5/26/2025,5/26/2025,Open,Sampled/Visited invite-3,,,Kaufholds,Ranch,,Gary,,,GFS NOVI SHOW LEAD,,A,,
,A,Village Place- Greek,Kaufholds GFS Novi Lead,5/26/2025,5/26/2025,Open,Sampled/Visited invite-3,,,Kaufholds,Ranch,,Gary,,,GFS NOVI SHOW LEAD,,A,,
,A+,The Patio,McCrum,9/8/2025,9/8/2025,Lost,Feedback- received-5,,,Mccrum,,,Gary,,,Simplot dupe of 251019 with 23004 Failed-tired product look after fry.,,,,
,A,Zachariah's Chocolates,Kaufholds GFS Novi Lead,5/26/2025,5/26/2025,Open,Sampled/Visited invite-3,,,Kaufholds,Ranch,,Gary,,,GFS NOVI SHOW LEAD,,A,,
,A,Zefs Lighthouse Tavern,Kaufholds GFS Novi Lead,5/26/2025,5/26/2025,Open,Sampled/Visited invite-3,,,Kaufholds,Ranch,,Gary,,,GFS NOVI SHOW LEAD,,A,,
,A,MICHIGAN STATE POLICE TRAINING DIVI,Kaufholds GFS Novi Lead,5/26/2025,5/26/2025,Open,Sampled/Visited invite-3,,,Kaufholds,Ranch,,Gary,,,GFS NOVI SHOW LEAD,,A,,
,A,SLOW'S TO GO 002,Kaufholds GFS Novi Lead,5/26/2025,5/26/2025,Open,Sampled/Visited invite-3,,,Kaufholds,Ranch,,Gary,,,GFS NOVI SHOW LEAD,,A,,
,A,Treetops - Top Of Hill,Kaufholds GFS Novi Lead,5/26/2025,5/26/2025,Open,Sampled/Visited invite-3,,,Kaufholds,Ranch,,Gary,,,GFS NOVI SHOW LEAD,,A,,
,A,All Nite Mobile Cafe,Kaufholds GFS Novi Lead,5/26/2025,5/26/2025,Open,Sampled/Visited invite-3,,,Kaufholds,Ranch,,Gary,,,GFS NOVI SHOW LEAD,,A,,
,A,BRIGHTMOOR CHRISTIAN CHURCH,Kaufholds GFS Novi Lead,5/26/2025,5/26/2025,Open,Sampled/Visited invite-3,,,Kaufholds,Ranch,,Gary,,,GFS NOVI SHOW LEAD,,A,,
,A,CAMP BLODGETT,Kaufholds GFS Novi Lead,5/26/2025,5/26/2025,Open,Sampled/Visited invite-3,,,Kaufholds,Ranch,,Gary,,,GFS NOVI SHOW LEAD,,A,,
,A,CAMP CO-BE-AC,Kaufholds GFS Novi Lead,5/26/2025,5/26/2025,Open,Sampled/Visited invite-3,,,Kaufholds,Ranch,,Gary,,,GFS NOVI SHOW LEAD,,A,,
,A,Carmella's Italian Ice,Kaufholds GFS Novi Lead,5/26/2025,5/26/2025,Open,Sampled/Visited invite-3,,,Kaufholds,Ranch,,Gary,,,GFS NOVI SHOW LEAD,,A,,
,A,LINCOLN LAKE BAPTIST YOUTH CAMP,Kaufholds GFS Novi Lead,5/26/2025,5/26/2025,Open,Sampled/Visited invite-3,,,Kaufholds,Ranch,,Gary,,,GFS NOVI SHOW LEAD,,A,,
,A,Sparrow Eaton,Kaufholds GFS Novi Lead,5/26/2025,5/26/2025,Open,Sampled/Visited invite-3,,,Kaufholds,Ranch,,Gary,,,GFS NOVI SHOW LEAD,,A,,
,A,The New Tubbs Lake Resort,Kaufholds GFS Novi Lead,5/26/2025,5/26/2025,Open,Sampled/Visited invite-3,,,Kaufholds,Ranch,,Gary,,,GFS NOVI SHOW LEAD,,A,,
,A+,Raydia,Mccrum cutting,5/29/2025,5/26/2025,Open,Lead-discovery-1,,,Mccrum,Unknown,,Gary,,,Dave Pestrak asks for approximate pricing on our matched items to simplot and mccain,,A+,,
,NO PRIORITY,El Jefe,,,,,Sampled/Visited invite-3,6/16/2025,,SWAP,Chicken,,Michell,,,Chef wants to use SWAP in a vegan fajitas dish. Will play with product and decide. I am bringing him some more samples next week. ,,,,
,NO PRIORITY,Bust Outs,,5/28/2025,5/26/2025,Open,Sampled/Visited invite-3,6/16/2025,,Kaufholds,,,Michell,,,They are a bar but also participate as vendors in a lot of festivals/concerts. They serve our garlic cheese curds. WIll now add jalapeno to the vendor menu. ,,,,
,NO PRIORITY,grill 89,Kauhold's,5/28/2025,5/26/2025,Open,Sampled/Visited invite-3,6/16/2025,,Kaufholds,,,Michell,,,"Rep lead, brought them a USF curd kit. They have started buying. ",,,,
,NO PRIORITY,Rabbits Bar,Kaufhold's,5/30/2025,5/26/2025,Open,order support-8,6/16/2025,,Kaufholds,,,MIchell,,,Rep Allessandra will pick up a USF curd kit on friday am.,,,,
,NO PRIORITY,Vinny's PIzza and Catering,Kaufhold's,5/29/2025,5/26/2025,Open,Sampled/Visited invite-3,6/16/2025,,Kaufholds,,,Michell,,,,,,,
,NO PRIORITY,Vinny's PIzza and Catering,TCFB,5/29/2025,5/26/2025,Open,Sampled/Visited invite-3,6/16/2025,,TCFB,,,Michell,,,,,,,
,A+,Raydia,mccrum,5/29/2025,5/26/2025,Open,Lead-discovery-1,9/1/2025,,Mccrum,Unknown,,Gary,,,EMAIL TO DAVE PESTRAK IDENTIFIED INTEREST TO REVIEW.SENT TARGET ITEMS TO CHRISTINE,,A+,,
,A,PREMIER PRODUCE/COLUMBUS,VAF,5/29/2025,5/26/2025,Open,Lead-discovery-1,9/1/2025,,VAF,Red Romaine,,Mike,,,email response announcing vacation thur June,,A,,
,A,The Rose Hotel,VAF,6/2/2025,6/2/2025,Closed,VAF BLITZ,,,VAF,Chef's Mix,,Dale,,,Michael Hanser is testa rep; Exec Chef - Scott Wallet,,A,,
,A,Three Embers Restaurant @ Marriott Lincolnshire Resort,VAF,6/2/2025,6/2/2025,Open,VAF BLITZ,,,VAF,,,Dale,,,Michael Hanser is testa rep; Exec Chef's Ed Laxner or Everado,,,,
,A,Hyatt Centric Rosemont,VAF,6/3/2025,6/2/2025,Open,VAF BLITZ,,,VAF,,,Dale,,,Michael Hanser is testa rep; Exec Chef Gee Cuyugan,,,,
,A,Foodstuff's Evanston,VAF,6/2/2025,6/2/2025,Open,VAF BLITZ,,,VAF,,,Dale,,,Steve Horwich is Testa rep. Jay is Owner and Brendan is Director of Catering,,,,
,A,Zelda's Catering,VAF,6/2/2025,6/2/2025,Closed,VAF BLITZ,,,VAF,,,Dale,,,Steve Horwich is Testa rep. Exec Chef Charile; Exec Sous Chef Ronald,,,,
,A,Abigail's,VAF,6/2/2025,6/2/2025,Open,VAF BLITZ,,,VAF,,,Dale,,,Steve Horwich is Testa rep. GM -Jason,,,,
,A,Summer House (Halsted Street Kitchen),VAF,6/2/2025,6/2/2025,Open,VAF BLITZ,,,VAF,,,Dale,,,Kristine Campbell is Testa rep. Chef Will & Ben,,,,
,NO PRIORITY,Kindling Cookout & Cocktails,VAF,6/2/2025,6/2/2025,Open,VAF BLITZ,,,VAF,,,Dale,,,Kristine Campbell is Testa rep. Chef Jario,,,,
,A,Lago Lake Zurich,VAF,6/2/2025,6/2/2025,Open,VAF BLITZ,,,VAF,,,Dale,,,Kristine Campbell is Testa rep. Chef Ken,,,,
,A,Ema Chicago,VAF,6/2/2025,6/2/2025,Open,VAF BLITZ,,,VAF,,,Dale,,,Kristine Campbell is Testa rep. Chef Donny,,,,
,A,Prasino,VAF,6/2/2025,6/2/2025,On Hold,VAF BLITZ,,,VAF,,,Dale,,,Kristine Campbell is Testa rep. Chef Peggy,,,,
,A,Talbot Hotel,VAF currently buying Gem,6/2/2025,6/2/2025,Open,VAF BLITZ,,,VAF,,,Dale,,,Megan Camarigg is Testa rep. Chef Kostas,,A,,
,A,Bungalow,VAF currently buying Gem,6/2/2025,6/2/2025,Open,VAF BLITZ,,,VAF,,,Dale,,,Megan Camarigg is Testa rep. Owner - Polly. GM - John,,A,,
,A,Hyatt Mag Mile,VAF currently buying Gem,6/2/2025,6/2/2025,Open,VAF BLITZ,,,VAF,,,Dale,,,Megan Camarigg is Testa rep. Chef Louis,,A,,
,A,Atta Girl,VAF currently buying Gem,6/2/2025,6/2/2025,Open,VAF BLITZ,,,VAF,,,Dale,,,Megan Camarigg is Testa rep. Chef Mad,,A,,
,B,Lardon,VAF currently buying Gem,6/2/2025,6/2/2025,Open,VAF BLITZ,,,VAF,,,Dale,,,Megan Camarigg is Testa rep. Chef Diana,,B,,
,NO PRIORITY,Next Restaurant ,VAF,6/2/2025,6/2/2025,Open,VAF BLITZ,,,VAF,,,Dale,,,Kristen is testa rep. Chef Alan,,,,
,NO PRIORITY,Food For Thiught,VAF,6/2/2025,6/2/2025,Open,VAF BLITZ,,,VAF,,,Dale,,,"Kristen is testa rep. Patrick, john, rudy, darren are contacts",,,,
,NO PRIORITY,Berghoff Restaurant,VAF,6/2/2025,6/2/2025,Open,VAF BLITZ,,,VAF,,,Dale,,,Kristen is testa rep. chef Matt and Israel is Purchasing,,,,
,A,LeTOUR,VAF,6/2/2025,6/2/2025,Open,VAF BLITZ,,,VAF,,,Dale,,,Kristen is Testa rep.  Willy and Debbie are contact,,A,,
,NO PRIORITY,The Bar - Evanston,VAF  ,6/2/2025,6/2/2025,Open,VAF BLITZ,,,VAF,,,Dale,,,Kristen is testa rep. Luis is contact,,,,
,A,The Table at Crate,VAF,6/2/2025,6/2/2025,Open,VAF BLITZ,,,VAF,,,Dale,,,Kristen is testa rep. Chef Matt. Sister place Dimmi Dimmi opening soon,,A,,
,NO PRIORITY,Miller's Pub,VAF,6/2/2025,6/2/2025,Open,VAF BLITZ,,,VAF,,,Dale,,,Kristen is testa rep. Chef Leo,,,,
Chef Jeff,NO PRIORITY,Briar Ridge CC,VAF,6/2/2025,6/2/2025,Open,VAF BLITZ,,,VAF,,,Dale,,,Chef Jeff,,,,
,B,Innsbrook CC,VAF,6/2/2025,6/2/2025,Open,VAF BLITZ,,,VAF,,,Dale,,,Chef Billy,,B,,
,A,White Hawk CC,VAF,6/2/2025,6/2/2025,Open,VAF BLITZ,,,VAF,,,Dale,,,Chef Adrian,,A,,
,A,Hilton Double Tree Aslip,VAF,6/2/2025,6/2/2025,Open,VAF BLITZ,,,VAF,,,Dale,,,Chef Saul,,A,,
,NO PRIORITY,Hilton Oakbrook Hills Resort,VAF,6/2/2025,6/2/2025,Open,VAF BLITZ,,,VAF,,,Dale,,,,,,,
,A,The Drake - Oakbrook,VAF,6/2/2025,6/2/2025,On Hold,VAF BLITZ,,,VAF,,,Dale,,,,,A,,
,NO PRIORITY,Hyatt Centric Chicago Mag Mile,VAF,6/2/2025,6/2/2025,Open,VAF BLITZ,,,VAF,,,Dale,,,,,,,
,NO PRIORITY,Hyatt Regency Chicago,VAF,6/2/2025,6/2/2025,Open,VAF BLITZ,,,VAF,,,Dale,,,,,,,
,C,Hyatt Regency McCormick Place,VAF,6/2/2025,6/2/2025,Open,VAF BLITZ,,,VAF,,,Dale,,,,,,,
,NO PRIORITY,Park Hyatt,VAF,6/3/2025,6/2/2025,Open,VAF BLITZ,,,VAF,,,Dale,,,,,,,
,NO PRIORITY,Hyatt Place Wicker Park,VAF,6/2/2025,6/2/2025,Open,VAF BLITZ,,,VAF,,,Dale,,,,,,,
,NO PRIORITY,Hyatt House,VAF,6/2/2025,6/2/2025,Open,VAF BLITZ,,,VAF,,,Dale,,,,,,,
,NO PRIORITY,Hyatt House Chicago Medical District,VAF,6/2/2025,6/2/2025,Open,VAF BLITZ,,,VAF,,,Dale,,,,,,,
,NO PRIORITY,Hyatt Place Chicago South Medical Center,VAF,6/2/2025,6/2/2025,Open,VAF BLITZ,,,VAF,,,Dale,,,,,,,
,NO PRIORITY,Hyatt Place Chicago Midway,VAF,6/2/2025,6/2/2025,Open,VAF BLITZ,,,VAF,,,Dale,,,,,,,
,NO PRIORITY,Hyatt House Evanston,VAF,6/2/2025,6/2/2025,Open,VAF BLITZ,,,VAF,,,Dale,,,,,,,
,NO PRIORITY,Hyatt Regency O'Hare,VAF,6/2/2025,6/2/2025,Open,VAF BLITZ,,,VAF,,,Dale,,,,,,,
,B,219 Taproom,VAF,6/2/2025,6/2/2025,Closed,VAF Blitz,,,VAF,,,Gary,,,,,,,
,NO PRIORITY,Hyatt Centric Chicago O'Hare,VAF,6/2/2025,6/2/2025,Open,VAF BLITZ,,,VAF,,,Dale,,,,,,,
,NO PRIORITY,Hyatt House Oakbrook,VAF,6/2/2025,6/2/2025,Open,VAF BLITZ,,,VAF,,,Dale,,,,,,,
,NO PRIORITY,Hyatt Place O'Hare,VAF,6/2/2025,6/2/2025,Open,VAF BLITZ,,,VAF,,,Dale,,,,,,,
,NO PRIORITY,Crowne Plaza Rosemont,VAF,6/2/2025,6/2/2025,Open,VAF BLITZ,,,VAF,,,Dale,,,,,,,
,A,Hilton Oakbrook,VAF,6/2/2025,6/2/2025,Open,VAF BLITZ,,,VAF,,,Dale,,,,,,,
,NO PRIORITY,Hilton Garden Inn Rosemont,VAF,6/2/2025,6/2/2025,Open,VAF BLITZ,,,VAF,,,Dale,,,Chef Sandro,,,,
,NO PRIORITY,London House by Hilton,VAF,6/2/2025,6/2/2025,Open,VAF BLITZ,,,VAF,,,Dale,,,,,,,
,NO PRIORITY,The Drake Lake Shore,VAF  ,6/2/2025,6/2/2025,Open,VAF BLITZ,,,VAF,,,Dale,,,,,,,
,NO PRIORITY,Hilton Chicago,VAF,6/2/2025,6/2/2025,Open,VAF BLITZ,,,VAF,,,Dale,,,,,,,
,NO PRIORITY,The Wit by Hilton,VAF,6/2/2025,6/2/2025,Open,VAF BLITZ,,,VAF,,,Dale,,,,,,,
,A,Gino's Steakhouse,VAF,6/2/2025,6/2/2025,Open,VAF BLITZ,,,VAF,,,Gary,,,Chef Mario 10 am,,,,
,NO PRIORITY,The Palmer House,VAF,6/2/2025,6/2/2025,Open,VAF BLITZ,,,VAF,,,Dale,,,,,,,
,A,Gino's Steakhouse,VAF,6/2/2025,6/2/2025,Open,VAF BLITZ,,,VAF,,,,,,,,,,
,NO PRIORITY,The Hilton Garden in Riverwalk,VAF,6/2/2025,6/2/2025,Open,VAF BLITZ,,,VAF,,,Dale,,,,,,,
,A,Sand Creek CC,VAF,6/2/2025,6/2/2025,Open,VAF BLITZ,,,VAF,,,Gary,,,nlw a concert club management in FL,,,,
,A,Lucrezia,VAF,6/2/2025,6/2/2025,Open,VAF BLITZ,,,VAF,,,Gary,,,Christopher refers to Chef Dillon in CP. now 3 stores.,,,,
,A,INDUSTRIAL REVOLUTION,VAF,6/2/2025,6/2/2025,Open,VAF BLITZ,,,VAF,,,Gary,,,Amanda will refiew VAF -quoted BOGO at $28/cs,,,,
,NO PRIORITY,The Canopy by Hilton,VAF,6/2/2025,6/2/2025,Open,VAF BLITZ,,,VAF,,,Dale,,,,,,,
,NO PRIORITY,White Hawk,VAF,6/2/2025,6/2/2025,Open,VAF BLITZ,,,VAF,,,Gary,,,Chef Adrian will consider limited use of romaine for slecial dishes-still wants cut lettuce,,,,
,NO PRIORITY,Licrezia,VAF,6/2/2025,6/2/2025,Open,VAF BLITZ,,,VAF,,,Gary,,,Chef Dillon loved product will test in dishes adn wants our product catalog,,,,
,NO PRIORITY,Ramen District,VAF,6/2/2025,6/2/2025,Open,VAF BLITZ,,,VAF,,,Gary,,,Chef Chris will review product with team. Presented poke. Left curds,,,,
,A,Provecho,VAF,6/2/2025,6/2/2025,Open,VAF BLITZ,,,VAF,,,Gary,,,Chef Chris will review product with team. Presented poke. Left curds,,A,,
,A,Coppolillos,VAF,6/2/2025,6/2/2025,Open,VAF BLITZ,,,VAF,,,Gary,,,"Steve in town, advised Dale. Chef willmdistribute VAF to Rosebud and Windy City",,,,
,D,"Rosebud steakhouse (Munster, IN)",VAF,6/2/2025,6/2/2025,Open,VAF BLITZ,,,VAF,,,Gary,,,"Steve in town, advised Dale. Chef willmdistribute VAF to Rosebud and Windy City",,D,,
,B,Windy City Media Group,VAF,6/2/2025,6/2/2025,Open,VAF BLITZ,,,VAF,,,Gary,,,"Steve in town, advised Dale. Chef willmdistribute VAF to Rosebud and Windy City",,B,,
,A+,US Foods-Bensenville,TCFB,6/2/2025,6/9/2025,Open,Contacted-phone/email-2,,,TCFB,,,Gary,,,emqiled holiday Booking and dot food pricing on TCFB line,,,,
,A+,US Foods-Bensenville,TCFB,6/2/2025,6/9/2025,Open,Contacted-phone/email-2,,,TCFB,,,Gary,,,emqiled holiday Booking and dot food pricing on TCFB line,,,,
,A+,US Foods-Bensenville,TCFB,6/2/2025,6/9/2025,Open,Contacted-phone/email-2,,,TCFB,,,Gary,,,emqiled holiday Booking and dot food pricing on TCFB line,,,,
,A+,US Foods-Bensenville,TCFB,6/2/2025,6/9/2025,Open,Contacted-phone/email-2,,,TCFB,,,Gary,,,emqiled holiday Booking and dot food pricing on TCFB line,,,,
,A+,US Foods-Bensenville,TCFB,6/2/2025,6/9/2025,Open,Contacted-phone/email-2,,,TCFB,,,Gary,,,emqiled holiday Booking and dot food pricing on TCFB line,,,,
,A,Ashland University,SWAP,,,,,,,SWAP,,,,,,,,,,
,NO PRIORITY,AVI - University of Akron Concessions,,,,,,,,SWAP,,,,,,,,,,
,NO PRIORITY,Central Michigan University,,,,,,,,SWAP,,,,,,,,,,
,NO PRIORITY,Cleary University,,,,,,,,SWAP,,,,,,,,,,
,NO PRIORITY,Delta College,,,,,,,,SWAP,,,,,,,,,,
,NO PRIORITY,Ferris State University,,,,,,,,SWAP,,,,,,,,,,
,NO PRIORITY,Gogebic Community College,,,,,,,,SWAP,,,,,,,,,,
,NO PRIORITY,Grand Valley State Univ. Dining Svcs.,,,,,,,,SWAP,,,,,,,,,,
,B,Grand Valley State University,,,,,,,,SWAP,,,,,,,,,,
,NO PRIORITY,Indiana University,,,,,SOLD-7,,,SWAP,,,,,,,,,,
,NO PRIORITY,Kalamazoo Valley Community College,,,,,,,,SWAP,,,,,,,,,,
